clean_tweet,label,
ጽሕፍቶና ድዩ ወይስ ዕጫና? ኢሳይያስ ኣሳሪ፡ ንሕና ተኣሰርቲ! ኢሳይያስ ሰጓጒ፡ ንሕና ተሰጎግቲ! ኢሳይያስ ቀታሊ፡ ንሕና ተቐተልቲ! ኢሳይያስ ዋና ሃገር፡ ንሕና ጓኖት! ዋእእእ...፡ ገለስ ንሕሰብ ደኣ!!,0,
ይሄን ብቻ ሳይሆን አሳ ነባሪ ሆድ ውስጥ ዮናስ ለ3 ቀን ተኝቶ መተፋቱንም አምናለው…..አይደለም _ ይሄን አሳነባሪውን ዮናስ ዋጠው ተብሎ ተጽፎም ቢሆን አምናለው በቃ አምናለዋ ?????????♀️,0,
ሰወች የሰውን አርቆ ማሰብ ይዘነጉት እና።በነሱ እይታ ብቻ እውነታውን ትተው በውሸት አወኩልህ ሲሉ አይከብዳቸውም። ጥፋታቸውንም ላለማመን ይግተረተራሉ።ለተጎጅው ግን ድርብ ቁጣን ይጨምራ…,0,
ፅድቁ ቀርቶብኝ በቅጡ በኮነነኝ አሉ። ሌላው ቀርቶ እንዴው አንዳንድ ክልሎች ላይ የተዘረጋው አፓርታይዳዊ ስርዓት በቀረ!,0,
ኃጢአትዎ እንደሚቀጡ ያምናሉ ናቫሮ ቼር ፡፡ ተግባርዎ በሰይጣን ታይቷል እናም እሱን አልታዘዙም።,0,
ውይ ችኮላህ...እስቲ ዝም በል የተወናበደ ፎሎወር ላግበስብስበት lol,0,
Tigist. There is no place in the world ለንደዚህ አይነት ደደብነት:: ስህተት ሁላችንም ንሰራለን:: ግን: ያን ስህተት አቅፎ መ…,0,
ስንቶቻችንን ሼቦች እንዳለች አላወቀችም??,0,
ጭቃ ነህ ከምንሊክ በላይ ባርያ,0,
አይ እኔ በቅርቡ ተመሳሳይ መኪና እንደዛ ስለገዛሁ ከዛ በላይ አይሆንም ብዬ ነው ??,0,
አጋንንቶች ነፍሴን ይመገባሉ። መሪዬን አገለግላለሁ ፡፡ እኔ ነፍሳትን አመጣለሁ,0,
እየበራ ስትል ? ሰው እየሞተ በጠራራ ፀሐይ በገዛ ሀገሩ ከፎቅ እየተወርወር ያለ ሀጢያታቸው ፍርድ እያጡ ዜጎች ነው,0,
የመንግስት ወይም የጠ/ሚሩ ችግር ለምን አቅም ወይም ፍላጎት አልኖረውም ሳይሆን ለርካሽ የፖለቲካ ፍላጎት እየተጠቀመባቸው እንዳይሆን ስጋት አለኝ:: ያ ባይሆን ኖ…,0,
እኔን በመናቅ ምክንያት አንቺን እና ቤተሰቦቻችሁን የሚያስፈራራ የ 1000 አጋንንትን ቁጣ ትጋፈጣላችሁ,0,
ሞት ባሁን ሰአት በኢትዮጵያ የጉንፋንን ያህል ተሰሚነት የላትም,0,
እንዴት ግን ከዲያስፖራ አንድ ጤነኛ ይጠፋል? የተሻለ አእምሮ ህክምና እኮ እዚያው ነው ያለው? ለነገሩ 16 ሰዓት ሰርታችሁ በግላችሁ እንኳን ቤት መከራየት አትችሉም…,0,
እኔ የጎጃም ነጻ አውጪ ግንባር አቋቁሜ አባላት አስመለምልሃለኋ! :-),0,
እንደ አንዳንድ እግርኳስ ተመልካች ባላንዶሩን ተሸልሞ ለማያውቅ ሰው እንዲሰጥ የመፈለግ ነገር ይታይባቸዋል ይሄ በግልህ ጥሩ ሆነህ ቡድንህን በመጥቀም የምታገኘው ሽልማት ነው   ሊዮ ደሞ ከማንም በላይ ምርጥ ነበር,0,
እኔ ከዑርዱ ጋር መቼም አላነጋግርም። ወደ ቤት ሂድ,0,
እሱ ኮ ወያኔ ሳይቸግርው አስሮ ያጀገተው አሸባሪ ፀር ኢትዮጵያ የአረብ ተላላኪ ነው,0,
ኢህአዴግ ተቺዎቹን ማዋከብ፣ ማሰር፣ መግደል ባህሉ ነው። ይህን ባህሉን ወደ PP ይዞት ከተሻገረ… ከብልፅግና ላይ «ፅ» ገድፈን ለመጥራት እንገደዳለን።,0,
ቃሚ ብቻ መሰለህ እንዴ ሚከየፈው? እንዳንተ በእኔ አውቃለሁ እኔ ብቻ; ናላው የናወዘ በርጫ አይደለም ውሃም አያስፈልገው ለመቀወስ!! የየርትራ ነገ…,0,
እንደ እናንተ ያለ ባንዳ አዝለን ነው እኮ ይምንኖረው!,0,
አንተም አሁን ወንድ ተብለ።,0,
የኢራኑ  ዋና ሜጀር ጄነራል ኮማንደር ሱሌይማን በአሜሪካው ድሮን ተገደሉ የሚሉ ዜናዎች እየወጡ ነው:: አሁኑኑ ነው ሶስተኛውን የአለም ጦርነት  ማፍራት..,0,
የሚያሳየን ክልሉ ተግባሩን በተመለከተ ያለው አቋም ከውግዘት በተቃራኒ ተራ እንደሆነ ማሰቡ ነው። ተግባሩን ለማረም እርምጃ ከመውሰድ ይልቅ ያቃጠለውን ሽብርተኛ አካል ላለማስከፋት ሲል ሙስ…,0,
እልከሰከሳለሁ እያጥራቸው ስር ስር፣ ፈተው እንደምቦሳ ይለቁሽ ይመስል... የአርሶ አደር ወግ,0,
ምነው አይደለም እንዴ?,0,
እኔኮ በጎ ጎናቸውን ስል በአጠቃላይ ለአገሪቱ ስለሠሩት ማለቴ ነበር። ሙስሊሙንማ ለማጥቃት ለማግለል ሲዶልቱ እንደኖሩ ነው የማምነው። ያም ቢሆን የዋሏቸው ውለ…,0,
ኣብይ ኣህመድ  ለህወሓት  ያቀረበው ጥያቄ መልስ ባለማግኘቱ ከፍተኛ ቀውስ ላይ ይገኛል።,0,
ኣይ የኣእምሮ ድህነት,0,
ቆይ ግን ፡ ሳስበው፡ ተላላኪው ታምራትን ምን ትሉታላችሁ፡ እሱ ተራ ጋዜጠኛ ነው፡ ይሄ ሰውዬ እያለላችሁ፡ ኣሰብን ለመያዝ ስንት ኢትዮጵያኖችን ኣሰልፎ የተዋጋን፡ ኣሁንም በዚህ ጉዳይ…,0,
አህ,0,
ለማ = አፍራሽ ??,0,
አስመሳይ,0,
ኢዜማ ለኦሮሞ ብሄርተኞች የሚያደርግርውን ጥንቃቄ ለሌላው የሚነፍገው ለምን ይሆን?  ኢዜማ በአማራ እየተወገዘ ያለው የሰለጠነ ፖለቲካ አራማጅ ስለሆነ ነውን?  ብርሃኑ ናዝሬት፥ደብረዘ…,0,
የኢትዮጵያ ህዝብ ፈረደበት  ሬድዋን ሁሴንን ሲገላገል ንጉሱ ጥላሁን የሚባል ቀዳዳ መጣለት  ሃይለ ማርያም ደሳለኝ እንኳን ሄደ ብሎ ጮቤ ሲረግጥ አፈ ቅቤው መርዘኛ እባብ ኮሎኔል አብይ አህመድን ተካለት  ፀሎት ያስፈልጋል !,0,
ጠሚር አብይ አህመድ በሚታሙባቸው ሁለት ነገሮች ላይ ደጋግመው ሲናገሩ ሰማሁ እውነትና እውቀት 12ንኛ ክፍል ሳያጠናቅቅ ዶክትሬት በቆረጣ ያገኘ የራሱን ኢታማዦር ሹም በሻጥር  የገደለ…,0,
ሀበሻ እኮ በአመት ሁለት ጊዜ መልካም አዲስ አመት የሚል ግራ የተጋባ ህዝብ ነው !!!,0,
አህመዲን ጀበል የዕምነት ሰው ሳይሆን የኦነግ የውስጥ ሥራ አስፈፃሚ ነው::,0,
እውነት የኤርትራ ህዝብ ነጻ ወጧል?  ነጻ መውጣት ማለት ምን ማለት ነው?,0,
በሴራችሁ እየበተናችሁት እያኮላሻችሁት  እንዴት ብሎ ወደ አንድ ይምጣ? ኢሳት እንኳን አራተኛ መንግስት ይሆናል ብለን ተስፋ ያደረግንበትን ተቋም አሽመድምዳችሁ ቁጭ አደረጋችሁት።,0,
በጥባጭና በሃሳብ ልዕልና የማያምን ወጠጤ ሰሜን ይሁን ደቡብ ምስራቅ ወይም ምዕራብ የዲሞክራሲ ጅምራችን ጠላት ነዉና መወገዝ አለበት!ኢትዮጵያዊነት ከጉልበት ውጭ ሌላ ምንም…,0,
መሰሪው ሃይለስላሴ ወደ ወሎ ድርቅ ተፈጥሯል ብለውት መጣ። የት እንደተገኘ የማይታወቅ ቄጠማ አስጎዘጎዘ።አገሩ ለም ነው ድርቅ የለም አስባለ።ከመጣሁ አይቀር ብሎ አንዳንድ ዳቦ በነፍስወከፍ ሰጦ ሄዴ።  እሾህ!,0,
ሞትን ምን አመጣው በዚያ ሰዓት?,0,
ያሰብከው ሁሉ ይሳካ!  በእውነትና እውቀትና በተመሰረትርው ራዕይ ፓርቲ ኢትዮጵያና ህዝቦችዋ ታፍረውና ተከውረው ይኖራሉ።,0,
በጥቃቱ ሌሎች ስድስት ሰዎች እንደሞቱ የታወቀ ሲሆን የኢራቅ ሚሊሺያ ኮማንደር የነበረው አቡ ማህዲ አል- ሙሀንዲስ ይገኝበታል ተብሏል።   ቃሲም ሱሌማኒ ከኢራን ጠቅላይ መሪ አሊ ሆመኒ…,0,
ሀገር ወገን አንደለለዉ ወጣቱን በከፍተኛ እንግልትና ሰቆቃ እያሰቃየዉ ያለውን ይህን አሰከፊ ሰርአት ምን ይሉታል:: መነሻዉ ቅጥ ያጣዉ…,0,
ሺህ ጦር አብዛ የፈለክበት ቤመ ተቀመጥ አማራን ማንበርከክ አይቻልም!!,0,
ኣብ ዓለም እታ እንኮ ብግዝያውን ህዝቢ ዘይመረጾን መንግስቲ ን30 ዓመት መመላእታ ዝተመርሓትን ትምራሕ ዘላን ሃገር ኤርትራና ጥራይ እያ።ሃገርና ብሰንኪ ህግደፍ ኣብነት ስደት ሞት ማእሰርቲ ኮይና ትርከብ።,0,
??????... all of you የባዮሎጂ አስተማሪዎቻችን  እሄንን ቢሰሙ እራሳቸውን ያጠፉ ነበር??,0,
ፋሽን ነው! ከከፍታ መውረድ ማለት ይህ ነው    ልጅቷን የማትፈልገውን ድምፅ      እንድታወጣ አስገደዳት????,0,
ደንበጫ ወይም ፋርጣ ላይ የሚወዳደር መሰለው እንዴ?,0,
የክልሎች ግንኙነት ረቂቅ አዋጅ ላይ ለመወያየት የአንድም ክልል ተወካይ አልተገኘም,0,
የማንንም ፍልጥ ሰብስቦ አዲስ አበቤ እያለ ሰገጤ ያራዳ ልጆችን ሙድ ሊይዝባቸው ሲሞክር !?,0,
እዚህ ሀገር የአዕምሮ ህመምተኛዉ ቁጥር 27% ነዉ የተባለዉ ተቀሽቧል። በተለይ የፓለቲካ ንቃተ ህሌና አለኝ የምንለዉ እንደ ሀገር አብደናል፣ ይልቅ ሁላችንም እንዳበድን ተረድተን የሚፈ…,0,
ምን ሆነህ ነው ታዲያ ወደ ለምን አገር አልተበጠበጠም ወደሚለው የተቀየርከው???,0,
ትርጉም፡ ከአቃሪዎ ጋር ለመገላግለ 50 መንገዶች,0,
እኛ ያለው እናንተን እንጉዳ ሳይሆን፣ አብረን እንደግን ነው። አገራችን ከግራኝ ወረራ ጀምሮ በ አህዣብ እና አረመነኤ ተዋራ ህዝቦቿ መከራቸው ስታይ ኖራለች። ትን…,0,
አንተን አልችልህም ጌታን ??,0,
ይሄ ካፍንጫ የሚወጣው...ምልግልጉ....እእእ....ጥፍጥ?....ኣዎ፣ ኣንተ እሱ ነህ።,0,
ይሄ ሽማግሌ ግን አይበቃውም? ንስሃ አይገባም???♂️,0,
ከተለያዩ የሀገሪቱ ክልሎች አዲስ አበባ ላይ የሥራም ሆነ የመኖሪያ ቤት ዕድል ተጠቃሚዎች በርካታ ሲሆኑ ለከተማ ነዋሪዎች በተቃራኒው እንዲህ ያለው አጋጣሚ የላቸውም።…,0,
መንግስት እየወሰደ ያለው እርምጃ ከሚከሰቱት ወንጀሎች አንጻር ድክመቶች ታይተውበታል  ይህንንም መንግስት ና ህብረተሰቡ በጋራ መታገል አለበት።  ስር የሰደዱ ፅንፈኞች አገሪቱን የኋሊት…,0,
ለምን ሦስት ወር ይፈጃል በመደበኛው ፓስፓርት መሠረታዊ መገልገያ ሆኖ ሣለ!የመንቀሣቀስ እና የመስራት መብትን ይገድባል!!!,0,
እርስ በርሱ ሲቋሰልና ሲጋደል እነርሱ የፖለቲካና የኢኮኖሚ ኃይላቸውን ያደላድላሉ:: በእንቅርት ላይ ጆሮ ደግፍ እንዲሉ ሀገር በቀሉ (aka homegrown(ድንቄም Homegro…,0,
እስክንድርን ጽንፈኛ አማሮች ብቻ ናቸው የሚመርጡት,0,
የአብይ መንግስት ከነ ኮቶቱ ወደ ሁለት አመት ገደማ ተሸክመናል። እንደ ግሌ አምስት እሄ ኮቶቱን እርግፍ አርገ እራሴን አፀዳለው።,0,
የወያኔ መልእክተኛ ቢሆንስ አላማ እና መልእክት ያለው ሰው ብቻ ነው በእንዲህ ድፍረት የሚናገረው በምንም መልኩ ኢትዮጵያዊያን አይወክልም,0,
ከእንግዲህ እኔን ካልተከተሉኝ ተሸናፊ ነዎት እና በቀጥታ ወደ ሲኦል እልክሻለሁ,0,
me: :(   animal crossing villagers: በአዋልድ ስም በአስራ ሦስተኛው አጋንንት “ቴይለር ስዊፍ” ፣ ይህን ሰው በመንጽሔ ነበልባል ውስጥ በዘላለማዊ ሥቃይ እንረግማለን። ሰይጣን…,0,
የኢዜማን ቴሌግራም ቻናል እከታተላለሁ። በፖሊሲ በደንብ የተዘጋጀ እና በእውቀት ላይ የተመሰረተ ነው። የሃገሪቷ ችግር በስሜት በመነዳት እንደማይፈታም ገብቷቸው ሊያሳዩን እየሞከሩ ነው። ሁሉም አማራጩ…,0,
አቤት ውሸት,0,
ያደለው ተለቅ ያለጦርነት ያደርጋል፡ እንደአገር፡ የኛዎቹ ከዚህ ይናጫሉ መንደር ለመንደር,0,
አማራ በመገዳደል ነው የሚያምነውን,0,
ታህሳስ 22፣ 2012/ በደቡብ ክልል ጎፋ ዞን በተከሰተው የኮሌራ ወረርሽኝ እስካሁን የ4 ሰዎች ህይወት አልፏል ተባለ,0,
ኦሮሞ አባ ባህሬን አንብቦ አይደለም ገዳን ያቆየው። በአምስት ክፍለዘመን በአንድ አባ ባህሬ መኩራት ያሳፍራል። ከኦሮሞ ኖራችሁ ኦሮሞን በቅ…,0,
ሙስሊም ሆኖ  የባላደራ ምክር ቤት አባል በጭራሽ አይኖርም,0,
እንደ ማሃበል ሲዘዋወር የነበረን ህዝብ በዘር ማደራጀት ምናምን ምን አመጣው፣ በመጀመሪያ ትግሬ አገው መሆኑን ያኩ ኖራል?,0,
ለአንድ እምነት የከረረ ጥላቻ ያላቸውን የሃይማኖት ሰዎች የመንግስት አማካሪ ማድረግ ትክክል ይሆን?,0,
ወይ የሞራል ዝቅጠት ይልሀል ይሄ ነዉ ይሄንን ነገር ያደረጋችሁት እናንተ እንደሆናችዉ ትልቅ ማሣያ ነዉ ዋዉ,0,
ምነው አልሻባብ ካልሆንኩ አልክ። የቤ/ክርስቲያኑንም አብረህ አውግዝ እንጂ። የለበለዚያ ፈንዳ ከፈለክ,0,
ሱሴ ብቻ አይደለም አረ ... እንደ አሽሽ ነው ያ ማለት ደሞ ድብን አድርጎ ይጦዛል ማለት ነው!! ይሄ ቅሌታም!! ስለዚ በአሽሽ ከሚጦ…,0,
ቆይ እኔ የአዲስ አበባ ወጣት አይደለሁም ማለት ነው ነው በሴራ ከ22 ገፍታችሁ ከስራ ቦታዬ ከተታችሁኝ  :) ብልፅግና ቅስቀሳ መጀመሩን አልሰማሁም እኮ  ;) ደሞ ሽልማትም ነበረው ወየው  ;),0,
የኦሮሞ ፖለቲከኞች ግፈኛዋ ህወሀትን እንኳን የተወዳጁ ናቸው::የስልጣን ጥማት ሌላ ለደሀው የሮሞ ሆነ ሌላው  ምን ያንመጣሉ ?! ፅሁፍ እንኳ የላቸውም !ልምዱም የለም ወሬ ብቻ!,0,
ይሀው መጣው ደሞ የት መሄጃ አለኝ,0,
ረሃብ አድማ :),0,
ጅሉ ኦሮማራ በአጋችና ታጋች ድራማ ተጠናቀቀ ይሄንም ህውሀት ነው በሉ መቼም አታፍሩም !!!,0,
እዚ ደሞ በነ ሚኒልክ አያት ሳሃለስላሴ ይታወቅ የነበርው ክራፍ ፣ ያ ጋላ ቤተሰብ፣ በ ራስ ጉግሳ የሚ መራ ሲል ተመልከት እና እስቲ ንገረኝ የኔ አማራ,0,
ስንት ሽንኩርት ራስ አለ .....ስለ ኤርትራ ለማውራት ብቃት የሌለው ጥላቻ ፊት ??,0,
ክንፈ ? ብለህ ብለህ ለዘራፊ ጥብቅና ቆምክ? ዘረኛ,0,
በህይወቴ አንደዚህ  አይነት ምክንያት አልባና ወላዋይ ሰዉአይቸ አላቅም።,0,
ምቀኛ አታሳጣኝ ነው መቼም። አሁን አንቺም በኔ ቀናሽ? ?????? lol,0,
በእርግጥ ብሄርተኞች ሲንጣንጡ በየማህበራዊ ሚድያው ላይ ስናይ መላው ኢትዮጵያዊ በዘወጌ ፖለቲካ ተጠለፈ ብሎ ማሰብ ዥልነት ነው።በኢትዮጵያ አንድነት የሚያምኑ እልፍ ናቸው!,0,
ቤ/ክርስቲያንም መስጂድንም የሚያቃጥለው አንድሥነልቦና ነው: የነፍጠኛ የፖለቲካቁማርተኞች በሥዩመ እግዚአብሔርነት ሥልጣንንያለምርጫ ለመቆናጠጥየሚከጅሉ አድሃሪያን…,0,
እባክህ አምላኬ!ወንዝ ተራራ ሸንተር  ዥንጀሮ ወዘተ ፡ ዎዶ!ወንድሙን ፡ ከሚጠላ ሠዉረኝ።,0,
ድንጋይ ራስ ደደብ ስለሆንክ ነው እንጂ: ፈርጥጠህ መቀሌ ሄድክ: ፈርጥጠህ ዙምባቤ ለውጥ የለውም:: ፈርጣጭ ፈር…,0,
የስምምነቱ ዝርዝር ህዝብ አውቆና የኢትዮጵያን ዘላቂ ጥቅም እንደማይጎዳ እስካልተረጋገጠ ድረስ ምንም አይነት ስምምነት ከመፈረም እንዲታቀቡ። በጫና ውስጥ ሆኖ የሚደረግ ስምምነት ተቀባይነት አይኖረውም ።,0,
ወያኔ ለ50 ለ100 አመትታ በልማታዊ መንግስትነት እና መርህ እንገዛለን ብለው ነበር,0,
